xanim,void_loop
xanim,exposed_death_02
xanim,exposed_death
xanim,exposed_death_falltoknees
xanim,exposed_death_nerve
xanim,exposed_death_headshot
xanim,exposed_death_falltoknees_02
xanim,exposed_death_firing_02
xanim,exposed_death_firing
xanim,run_death_roll
xanim,crouch2stand
